store_id,installHistory,subscriptionHistory
Store_4594,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":169.0,""planName"":""plus_15"",""fromDate"":""2022-05-10 18:18:40.000000"",""toDate"":""2024-08-23 00:13:20.081000"",""billingOnDate"":null}]"
Store_4597,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-06 23:59:59.999000""},{""toNow"":true,""startType"":null,""fromDate"":""2022-09-21 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":119.0,""planName"":""regular_15"",""fromDate"":""2022-10-25 21:53:37.000000"",""toDate"":""2023-07-11 18:56:06.000000"",""billingOnDate"":null},{""price"":149.0,""planName"":""basic_regular_20"",""fromDate"":""2023-07-11 18:56:06.000000"",""toDate"":""2024-09-07 00:45:38.081000"",""billingOnDate"":null}]"
Store_4598,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-13 23:59:59.999000""},{""toNow"":true,""startType"":null,""fromDate"":""2022-05-13 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-18 10:18:28.000000"",""toDate"":""2024-09-07 01:10:25.447000"",""billingOnDate"":null}]"
Store_4600,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-18 23:59:59.999000""},{""toNow"":true,""startType"":null,""fromDate"":""2022-05-22 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-29 18:38:58.000000"",""toDate"":""2024-09-09 07:24:23.835000"",""billingOnDate"":null}]"
Store_4601,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2023-01-26 23:59:59.999000""},{""toNow"":true,""startType"":""CUSTOMER_REACTIVATED"",""fromDate"":""2023-01-26 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-19 14:49:41.000000"",""toDate"":""2023-01-26 13:39:44.000000"",""billingOnDate"":null},{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2023-02-06 07:36:58.000000"",""toDate"":""2024-09-10 05:08:55.270000"",""billingOnDate"":null}]"
Store_4596,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":89.0,""planName"":""regular_10"",""fromDate"":""2022-06-14 18:11:28.000000"",""toDate"":""2024-09-07 00:53:16.241000"",""billingOnDate"":null}]"
Store_4588,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-01 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2024-03-06 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2024-03-11 23:59:59.999000""}]","[{""price"":19.0,""planName"":""basic_regular_1"",""fromDate"":""2024-03-06 14:36:26.000000"",""toDate"":""2024-03-11 13:19:37.000000"",""billingOnDate"":null}]"
Store_4577,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-05 23:59:59.999000""}]",[]
Store_4571,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4576,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-27 23:59:59.999000""},{""toNow"":true,""startType"":null,""fromDate"":""2022-05-29 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4602,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-18 15:32:05.000000"",""toDate"":""2023-07-24 19:15:31.000000"",""billingOnDate"":null},{""price"":19.0,""planName"":""basic_regular_1"",""fromDate"":""2023-07-24 19:15:31.000000"",""toDate"":""2024-09-11 00:44:50.594000"",""billingOnDate"":null}]"
Store_4574,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-05 23:59:59.999000""}]",[]
Store_4575,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":""2023-01-27 23:59:59.999000""}]",[]
Store_4599,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-05 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-05-06 00:00:00.000000"",""endType"":null,""toDate"":""2024-08-05 23:59:59.999000""}]",[]
Store_4589,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-20 15:26:24.000000"",""toDate"":""2024-08-14 00:41:37.284000"",""billingOnDate"":null}]"
Store_4572,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-27 23:59:59.999000""}]",[]
Store_4581,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-12 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-05-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-20 23:59:59.999000""}]",[]
Store_4573,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-10 23:59:59.999000""}]",[]
Store_4590,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":49.0,""planName"":""regular_5"",""fromDate"":""2022-05-15 21:41:10.000000"",""toDate"":""2024-08-15 01:32:07.158000"",""billingOnDate"":null}]"
Store_4587,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-06 23:59:59.999000""}]",[]
Store_4583,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":""2022-08-08 23:59:59.999000""}]",[]
Store_4534,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-07 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-08-20 00:00:00.000000"",""endType"":null,""toDate"":""2022-11-03 23:59:59.999000""}]",[]
Store_4551,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-05 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-05-05 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-05 23:59:59.999000""}]",[]
Store_4552,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4531,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2022-06-01 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-06-02 00:00:00.000000"",""endType"":null,""toDate"":""2022-06-06 23:59:59.999000""}]","[{""price"":29.0,""planName"":""regular_2_5"",""fromDate"":""2022-05-23 17:55:54.000000"",""toDate"":""2022-06-01 23:51:01.000000"",""billingOnDate"":null}]"
Store_4541,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-07-21 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2023-01-20 00:00:00.000000"",""endType"":null,""toDate"":""2023-02-06 23:59:59.999000""}]",[]
Store_4532,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""}]",[]
Store_4540,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-09-28 23:59:59.999000""}]",[]
Store_4550,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""}]",[]
Store_4529,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-05 23:59:59.999000""}]",[]
Store_4537,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4544,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4539,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""}]",[]
Store_4543,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""}]",[]
Store_4549,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-07-12 00:00:00.000000"",""endType"":null,""toDate"":""2022-07-14 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-09-06 00:00:00.000000"",""endType"":null,""toDate"":""2022-09-07 23:59:59.999000""}]",[]
Store_4535,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2022-05-04 23:59:59.999000""}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-04 06:21:37.000000"",""toDate"":""2022-05-04 06:40:23.000000"",""billingOnDate"":null}]"
Store_4526,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""}]",[]
Store_4547,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-13 23:59:59.999000""}]",[]
Store_4562,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":99.0,""planName"":""plus_5"",""fromDate"":""2022-05-18 02:10:17.000000"",""toDate"":""2024-08-27 00:33:18.586000"",""billingOnDate"":null}]"
Store_4548,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2022-07-29 23:59:59.999000""}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-16 06:57:16.000000"",""toDate"":""2022-07-29 12:01:17.000000"",""billingOnDate"":null}]"
Store_4561,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":79.0,""planName"":""plus_2_5"",""fromDate"":""2022-05-24 18:47:44.000000"",""toDate"":""2023-06-07 18:49:40.000000"",""billingOnDate"":null},{""price"":79.0,""planName"":""basic_plus_2_5"",""fromDate"":""2023-06-07 18:49:40.000000"",""toDate"":""2024-08-23 00:13:37.321000"",""billingOnDate"":null}]"
Store_4555,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2024-04-29 23:59:59.999000""}]","[{""price"":169.0,""planName"":""plus_15"",""fromDate"":""2022-05-20 14:07:01.000000"",""toDate"":""2024-04-29 18:50:15.000000"",""billingOnDate"":null}]"
Store_4545,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2022-06-20 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-07-11 00:00:00.000000"",""endType"":null,""toDate"":""2022-07-12 23:59:59.999000""}]","[{""price"":79.0,""planName"":""plus_2_5"",""fromDate"":""2022-06-07 13:20:01.000000"",""toDate"":""2022-06-20 18:26:40.000000"",""billingOnDate"":null}]"
Store_4556,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2022-08-19 23:59:59.999000""},{""toNow"":false,""startType"":""CUSTOMER_REACTIVATED"",""fromDate"":""2023-01-10 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2024-05-24 23:59:59.999000""}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-07-08 12:35:08.000000"",""toDate"":""2022-08-19 10:14:11.000000"",""billingOnDate"":null},{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2023-01-23 12:16:20.000000"",""toDate"":""2024-05-24 13:35:55.000000"",""billingOnDate"":null}]"
Store_4557,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-25 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-06-13 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2024-06-24 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2024-06-24 00:00:00.000000"",""endType"":null,""toDate"":""2024-06-24 23:59:59.999000""}]","[{""price"":69.0,""planName"":""plus_1"",""fromDate"":""2022-06-17 15:11:08.000000"",""toDate"":""2024-06-24 20:25:26.000000"",""billingOnDate"":null}]"
Store_4559,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-09 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-05-09 00:00:00.000000"",""endType"":null,""toDate"":""2024-06-18 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2024-06-19 00:00:00.000000"",""endType"":null,""toDate"":""2024-06-19 23:59:59.999000""},{""toNow"":true,""startType"":null,""fromDate"":""2024-06-20 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":29.0,""planName"":""regular_2_5"",""fromDate"":""2022-05-17 18:30:33.000000"",""toDate"":""2024-06-18 15:32:13.000000"",""billingOnDate"":null},{""price"":29.0,""planName"":""regular_2_5"",""fromDate"":""2024-06-19 18:22:48.000000"",""toDate"":""2024-06-19 18:25:01.000000"",""billingOnDate"":null},{""price"":29.0,""planName"":""regular_2_5"",""fromDate"":""2024-06-20 15:04:17.000000"",""toDate"":""2024-08-20 00:16:07.125000"",""billingOnDate"":null}]"
Store_4560,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-09 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-05-09 00:00:00.000000"",""endType"":null,""toDate"":""2024-06-18 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2024-06-19 00:00:00.000000"",""endType"":null,""toDate"":""2024-06-19 23:59:59.999000""},{""toNow"":true,""startType"":null,""fromDate"":""2024-06-20 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-17 18:28:50.000000"",""toDate"":""2024-06-18 15:37:12.000000"",""billingOnDate"":null},{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2024-06-19 18:24:55.000000"",""toDate"":""2024-06-19 18:25:01.000000"",""billingOnDate"":null},{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2024-06-20 14:06:23.000000"",""toDate"":""2024-08-20 00:16:06.930000"",""billingOnDate"":null}]"
Store_4558,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":69.0,""planName"":""plus_1"",""fromDate"":""2022-05-29 01:25:13.000000"",""toDate"":""2024-08-25 00:29:30.477000"",""billingOnDate"":null}]"
Store_4554,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2024-04-04 23:59:59.999000""}]",[]
Store_4553,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-05 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-07-01 00:00:00.000000"",""endType"":null,""toDate"":""2022-07-01 23:59:59.999000""}]",[]
Store_4542,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""}]",[]
Store_4527,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-13 23:59:59.999000""}]",[]
Store_4546,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2022-09-23 23:59:59.999000""}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-31 07:04:21.000000"",""toDate"":""2022-09-23 10:11:39.000000"",""billingOnDate"":null}]"
Store_4522,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""}]",[]
Store_4523,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""}]",[]
Store_4515,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2024-01-17 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2024-01-17 00:00:00.000000"",""endType"":null,""toDate"":""2024-01-17 23:59:59.999000""}]",[]
Store_4524,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""}]",[]
Store_4516,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2023-06-27 00:00:00.000000"",""endType"":null,""toDate"":""2023-07-19 23:59:59.999000""}]",[]
Store_4517,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-05 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-08-17 00:00:00.000000"",""endType"":null,""toDate"":""2022-08-17 23:59:59.999000""}]",[]
Store_4521,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""}]",[]
Store_4538,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-10-03 00:00:00.000000"",""endType"":null,""toDate"":""2023-03-14 23:59:59.999000""}]",[]
Store_4525,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""}]",[]
Store_4518,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2023-02-07 23:59:59.999000""}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-08-14 18:01:23.000000"",""toDate"":""2023-02-07 17:44:51.000000"",""billingOnDate"":null}]"
Store_4519,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-05 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-05-10 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-11 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-05-11 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2022-08-30 23:59:59.999000""}]","[{""price"":29.0,""planName"":""regular_2_5"",""fromDate"":""2022-05-17 22:00:31.000000"",""toDate"":""2022-08-30 18:30:23.000000"",""billingOnDate"":null}]"
Store_4536,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-05 23:59:59.999000""}]",[]
Store_4520,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""}]",[]
Store_4564,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2024-08-10 23:59:59.999000""}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-19 06:03:31.000000"",""toDate"":""2022-12-07 13:15:43.000000"",""billingOnDate"":null},{""price"":29.0,""planName"":""regular_2_5"",""fromDate"":""2022-12-07 13:15:43.000000"",""toDate"":""2023-05-25 04:37:36.000000"",""billingOnDate"":null},{""price"":29.0,""planName"":""basic_regular_2_5"",""fromDate"":""2023-05-25 04:37:36.000000"",""toDate"":""2024-08-10 05:45:20.000000"",""billingOnDate"":null}]"
Store_4563,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":29.0,""planName"":""regular_2_5"",""fromDate"":""2022-05-17 18:30:18.000000"",""toDate"":""2023-03-07 17:48:28.000000"",""billingOnDate"":null},{""price"":49.0,""planName"":""regular_5"",""fromDate"":""2023-03-07 17:48:28.000000"",""toDate"":""2024-09-07 00:44:02.066000"",""billingOnDate"":null}]"
Store_4530,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""}]",[]
Store_4533,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4528,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-04 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-05-25 00:00:00.000000"",""endType"":null,""toDate"":""2022-07-22 23:59:59.999000""}]",[]
Store_4486,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-03 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-06-01 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2023-11-12 23:59:59.999000""},{""toNow"":true,""startType"":null,""fromDate"":""2023-11-12 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":29.0,""planName"":""regular_2_5"",""fromDate"":""2022-06-02 01:11:33.000000"",""toDate"":""2023-01-21 01:15:45.000000"",""billingOnDate"":null},{""price"":49.0,""planName"":""regular_5"",""fromDate"":""2023-01-21 01:15:45.000000"",""toDate"":""2023-11-12 01:55:41.000000"",""billingOnDate"":null}]"
Store_4487,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-03 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2023-05-03 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2023-05-07 00:00:00.000000"",""endType"":null,""toDate"":""2023-10-11 23:59:59.999000""}]","[{""price"":29.0,""planName"":""regular_2_5"",""fromDate"":""2022-06-20 16:36:28.000000"",""toDate"":""2023-05-03 18:14:40.000000"",""billingOnDate"":null}]"
Store_4489,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-03 00:00:00.000000"",""endType"":null,""toDate"":""2023-07-18 23:59:59.999000""}]",[]
Store_4491,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-03 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4493,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-03 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4509,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-03 00:00:00.000000"",""endType"":null,""toDate"":""2024-03-12 23:59:59.999000""},{""toNow"":true,""startType"":null,""fromDate"":""2024-03-12 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":69.0,""planName"":""plus_1"",""fromDate"":""2022-05-24 05:10:21.000000"",""toDate"":""2024-03-12 11:47:56.000000"",""billingOnDate"":null},{""price"":69.0,""planName"":""plus_1"",""fromDate"":""2024-03-12 12:06:25.000000"",""toDate"":""2024-09-06 23:19:40.267000"",""billingOnDate"":null}]"
Store_4490,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-03 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4494,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-03 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-04 23:59:59.999000""}]",[]
Store_4499,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-03 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-03 23:59:59.999000""}]",[]
Store_4508,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-03 00:00:00.000000"",""endType"":null,""toDate"":null}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-17 22:30:59.000000"",""toDate"":""2024-09-06 13:19:23.581000"",""billingOnDate"":null}]"
Store_4500,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-03 00:00:00.000000"",""endType"":""CUSTOMER_CANCELLED"",""toDate"":""2022-10-25 23:59:59.999000""}]","[{""price"":19.0,""planName"":""regular_1"",""fromDate"":""2022-05-28 21:00:05.000000"",""toDate"":""2022-10-25 22:05:35.000000"",""billingOnDate"":null}]"
Store_4502,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-03 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-13 23:59:59.999000""}]",[]
Store_4503,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-03 00:00:00.000000"",""endType"":null,""toDate"":""2022-11-14 23:59:59.999000""},{""toNow"":false,""startType"":null,""fromDate"":""2022-11-14 00:00:00.000000"",""endType"":null,""toDate"":""2024-04-08 23:59:59.999000""}]",[]
Store_4497,"[{""toNow"":false,""startType"":null,""fromDate"":""2022-05-03 00:00:00.000000"",""endType"":null,""toDate"":""2022-05-27 23:59:59.999000""},{""toNow"":true,""startType"":null,""fromDate"":""2022-05-27 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
Store_4495,"[{""toNow"":true,""startType"":null,""fromDate"":""2022-05-03 00:00:00.000000"",""endType"":null,""toDate"":null}]",[]
